Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21700.01","Liquid margarine","2016","2016","tonnes","548.57","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21700.01","Liquid margarine","2017","2017","tonnes","534.95","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21700.01","Liquid margarine","2018","2018","tonnes","448.95","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21700.01","Liquid margarine","2019","2019","tonnes","474.94","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21700.01","Liquid margarine","2020","2020","tonnes","391.3","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","21189.01","Liver preparations","2015","2015","tonnes","3.97","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","21189.01","Liver preparations","2016","2016","tonnes","8.2","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21189.01","Liver preparations","2012","2012","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21189.01","Liver preparations","2013","2013","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21189.01","Liver preparations","2014","2014","tonnes","1.55","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01356","Locust beans (carobs)","2014","2014","tonnes","0.6","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01356","Locust beans (carobs)","2020","2020","tonnes","9.71","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23320","Lucerne (alfalfa) meal and pellets","2011","2011","tonnes","4","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23320","Lucerne (alfalfa) meal and pellets","2012","2012","tonnes","1","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23320","Lucerne (alfalfa) meal and pellets","2013","2013","tonnes","68","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23320","Lucerne (alfalfa) meal and pellets","2014","2014","tonnes","2","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23320","Lucerne (alfalfa) meal and pellets","2015","2015","tonnes","405","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23320","Lucerne (alfalfa) meal and pellets","2016","2016","tonnes","817","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23320","Lucerne (alfalfa) meal and pellets","2017","2017","tonnes","666","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23320","Lucerne (alfalfa) meal and pellets","2018","2018","tonnes","467","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23320","Lucerne (alfalfa) meal and pellets","2019","2019","tonnes","5","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23320","Lucerne (alfalfa) meal and pellets","2020","2020","tonnes","20","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23320","Lucerne (alfalfa) meal and pellets","2010","2010","tonnes","9348","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23320","Lucerne (alfalfa) meal and pellets","2011","2011","tonnes","10207","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23320","Lucerne (alfalfa) meal and pellets","2012","2012","tonnes","5610","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23320","Lucerne (alfalfa) meal and pellets","2013","2013","tonnes","12259","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23320","Lucerne (alfalfa) meal and pellets","2014","2014","tonnes","59575","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23320","Lucerne (alfalfa) meal and pellets","2015","2015","tonnes","59739","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23320","Lucerne (alfalfa) meal and pellets","2016","2016","tonnes","63415","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23320","Lucerne (alfalfa) meal and pellets","2017","2017","tonnes","40895","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23320","Lucerne (alfalfa) meal and pellets","2018","2018","tonnes","20456","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23320","Lucerne (alfalfa) meal and pellets","2019","2019","tonnes","13310","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23320","Lucerne (alfalfa) meal and pellets","2020","2020","tonnes","7688","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","0112","Maize (corn)","2010","2010","tonnes","185","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","0112","Maize (corn)","2011","2011","tonnes","149","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","0112","Maize (corn)","2012","2012","tonnes","47","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","0112","Maize (corn)","2013","2013","tonnes","56","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","0112","Maize (corn)","2014","2014","tonnes","108.72","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","0112","Maize (corn)","2015","2015","tonnes","108.05","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","0112","Maize (corn)","2016","2016","tonnes","85.77","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","0112","Maize (corn)","2017","2017","tonnes","68.25","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","0112","Maize (corn)","2018","2018","tonnes","1276.88","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","0112","Maize (corn)","2019","2019","tonnes","48.93","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","0112","Maize (corn)","2020","2020","tonnes","115.64","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","0112","Maize (corn)","2010","2010","tonnes","1470053","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","0112","Maize (corn)","2011","2011","tonnes","2737565","A","Official figure"
